Contact ID	Yardi ID	Yardi HOH ID	Birth Year	Age at MI	First Move In	Move Out	Interaction: Record Type	Type	Quantity	Date	MO Reason
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Payment Plan	0	4/20/17	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Payment Plan		6/14/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent	57	6/1/17	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Resident Relations	0	12/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Payment Plan	0	12/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		9/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		8/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		7/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		6/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		4/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		3/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		2/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		12/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		1/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		10/1/14	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		9/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		8/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		7/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		6/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		3/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		2/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		12/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		1/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		10/1/15	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		7/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		5/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		3/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		2/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent		1/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent	57	4/1/17	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent	57	11/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent	57	12/1/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Payment Plan		7/11/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Payment Plan	0	9/14/16	
003U000001mXdMm	10526	10526	1991	21	8/16/12		Prop Mgmt	Late Rent	57	2/1/17	
003U000001mXhEO	10547	10547	1966	46	7/1/12	12/31/15	Prop Mgmt	Late Rent		12/1/14	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Payment Plan	0	2/9/17	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent	68	2/1/17	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Payment Plan	0	9/19/16	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Payment Plan	0	2/10/17	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		9/1/14	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		3/1/14	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		2/1/14	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		10/1/14	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		9/1/15	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		7/1/15	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		3/1/15	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		1/1/15	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		11/1/15	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		10/1/15	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		3/1/16	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		2/1/16	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent		1/1/16	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Payment Plan	0	10/7/16	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Payment Plan	0	2/13/17	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent	68	6/1/17	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Payment Plan	0	11/16/16	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Late Rent	68	1/1/17	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Payment Plan	0	9/7/16	Relocation
003U000001mXd52	fam37247;10548	10548	1992	20	7/6/12	6/30/17	Prop Mgmt	Payment Plan	0	9/8/16	Relocation
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Late Rent	29	3/1/17	
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Late Rent	29	6/1/17	
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Late Rent	29	11/1/16	
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Payment Plan	0	11/30/16	
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Late Rent	24	1/1/17	
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Late Rent		2/1/14	
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Late Rent		6/1/15	
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Late Rent		4/1/16	
003U000001mXdNL	10555	10555	1983	30	8/31/12		Prop Mgmt	Late Rent	8	2/1/17	
003U0000013FSg7	10556	10556	1992	20	7/27/12	3/31/14	Prop Mgmt	Late Rent		3/1/14	Relocation
003U0000013FSg7	10556	10556	1992	20	7/27/12	3/31/14	Prop Mgmt	Late Rent		2/1/14	Relocation
003U000001mXfJo	10558	10558	1985	28	8/3/12	12/26/14	Prop Mgmt	Late Rent		12/1/14	Purchase of Home
003U000001mXdLo	10572	10572	1956	56	8/10/12		Prop Mgmt	Late Rent	19	1/1/17	
003U000001mXdLo	10572	10572	1956	56	8/10/12		Prop Mgmt	Payment Plan		7/9/16	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent	40	3/1/17	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent	40	4/1/17	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent	40	6/1/17	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent	40	10/1/16	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Payment Plan		8/19/16	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Payment Plan	0	8/26/16	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		7/1/14	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		6/1/14	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		5/1/14	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		4/1/14	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		2/1/14	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		12/1/14	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		9/1/15	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		7/1/15	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		6/1/15	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		5/1/15	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		4/1/15	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		2/1/15	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		1/1/15	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		11/1/15	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		4/1/16	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		2/1/16	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent		1/1/16	
003U000001hJ5Bv	10577	10577	1989	23	7/6/12	5/31/17	Prop Mgmt	Late Rent	40	2/1/17	
003U000001mXee8	10584	10584	1980	32	8/8/12	7/31/14	Prop Mgmt	Late Rent		7/1/14	Relocation
003U000001hJ5FU	10591	10591	1979	33	5/1/12	7/2/15	Prop Mgmt	Late Rent		4/1/14	Lease Violation(s)
003U000001hJ5FU	10591	10591	1979	33	5/1/12	7/2/15	Prop Mgmt	Late Rent		2/1/14	Lease Violation(s)
003U000001hJ5FU	10591	10591	1979	33	5/1/12	7/2/15	Prop Mgmt	Late Rent		12/1/14	Lease Violation(s)
003U000001hJ5FU	10591	10591	1979	33	5/1/12	7/2/15	Prop Mgmt	Late Rent		1/1/14	Lease Violation(s)
003U000001hJ5FU	10591	10591	1979	33	5/1/12	7/2/15	Prop Mgmt	Late Rent		11/1/14	Lease Violation(s)
003U000001hJ5FU	10591	10591	1979	33	5/1/12	7/2/15	Prop Mgmt	Late Rent		6/1/15	Lease Violation(s)
003U000001hJ5FU	10591	10591	1979	33	5/1/12	7/2/15	Prop Mgmt	Late Rent		5/1/15	Lease Violation(s)
003U000001hJ5FU	10591	10591	1979	33	5/1/12	7/2/15	Prop Mgmt	Late Rent		1/1/15	Lease Violation(s)
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Payment Plan	0	3/10/17	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		9/1/14	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		8/1/14	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		7/1/14	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		5/1/14	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		3/1/14	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		2/1/14	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		12/1/14	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		11/1/14	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		3/1/15	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent		2/1/15	
003U000001hJ5Me	10593	10593	1957	35	5/15/93		Prop Mgmt	Late Rent	16	3/1/17	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		9/1/14	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		8/1/14	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		7/1/14	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		5/1/14	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		11/1/14	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		10/1/14	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		7/1/15	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		3/1/15	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		2/1/15	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		10/1/15	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		6/1/16	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent		1/1/16	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent	30	6/1/17	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent	48	12/1/16	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent	48	3/1/17	
003U000001hJ5bt	10604	10604	1991	20	8/1/11		Prop Mgmt	Late Rent	48	2/1/17	
003U000001hJ5DI	10611	10611	1991	20	6/1/11		Prop Mgmt	Late Rent		7/1/15	
003U000001hJ5Ez	10615	10615	1965	40	10/1/05		Prop Mgmt	Late Rent		2/1/15	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		8/1/14	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		6/1/14	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		2/1/14	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		12/1/14	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		1/1/14	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		10/1/14	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		8/1/15	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		7/1/15	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		6/1/15	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		2/1/15	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		12/1/15	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		1/1/15	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		7/1/16	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		6/1/16	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		2/1/16	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent		1/1/16	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent	62	4/1/17	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent	64	6/1/17	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent	26	12/1/16	
003U000001hJ5Jp	10616	10616	1980	31	8/1/11		Prop Mgmt	Late Rent	64	5/1/17	
003U000001hJ5Un	10618	10618	1955	40	1/17/95	9/30/15	Prop Mgmt	Late Rent		5/1/14	Relocation
003U000001hJ5Un	10618	10618	1955	40	1/17/95	9/30/15	Prop Mgmt	Late Rent		7/1/15	Relocation
003U000001hJ5Un	10618	10618	1955	40	1/17/95	9/30/15	Prop Mgmt	Late Rent		4/1/15	Relocation
003U000001hJ5Un	10618	10618	1955	40	1/17/95	9/30/15	Prop Mgmt	Late Rent		3/1/15	Relocation
003U000001hJ5Ce	10619	10619	1986	23	12/28/08	9/1/14	Prop Mgmt	Late Rent		6/1/14	Desired Amenities
003U000001hJ5Ce	10619	10619	1986	23	12/28/08	9/1/14	Prop Mgmt	Late Rent		5/1/14	Desired Amenities
003U000001hJ5Ce	10619	10619	1986	23	12/28/08	9/1/14	Prop Mgmt	Late Rent		4/1/14	Desired Amenities
003U000001hJ5Ju	10620	10620	1939	73	1/1/12	5/31/17	Prop Mgmt	Late Rent	49	4/1/17	Death
003U000001hJ5NX	10624	10624	1970	40	12/1/10	6/30/14	Prop Mgmt	Late Rent		1/1/14	Desired Amenities
003U000001hJ56b	10625	10625	1955	52	6/1/07		Prop Mgmt	Late Rent	54	9/1/16	
003U000001hJ5AJ	10627	10627	1974	35	7/1/09	8/31/14	Prop Mgmt	Late Rent		8/1/14	Lease Violation(s)
003U000001hJ5AJ	10627	10627	1974	35	7/1/09	8/31/14	Prop Mgmt	Late Rent		7/1/14	Lease Violation(s)
003U000001hJ5AJ	10627	10627	1974	35	7/1/09	8/31/14	Prop Mgmt	Late Rent		6/1/14	Lease Violation(s)
003U000001hJ5AJ	10627	10627	1974	35	7/1/09	8/31/14	Prop Mgmt	Late Rent		3/1/14	Lease Violation(s)
003U000001hJ5AJ	10627	10627	1974	35	7/1/09	8/31/14	Prop Mgmt	Late Rent		2/1/14	Lease Violation(s)
003U000001hJ5AJ	10627	10627	1974	35	7/1/09	8/31/14	Prop Mgmt	Late Rent		1/1/14	Lease Violation(s)
003U000001hJ5F9	10629;fam19940	10629	1973	34	7/1/07		Prop Mgmt	Late Rent		2/1/14	
003U000001hJ562	10630	10630	1963	43	3/1/06		Prop Mgmt	Late Rent		4/1/15	
003U000001hJ562	10630	10630	1963	43	3/1/06		Prop Mgmt	Late Rent	48	12/1/16	
003U000001hJ56l	10635	10635	1966	43	7/1/09	10/31/16	Prop Mgmt	Late Rent		9/1/14	Skip
003U000001hJ56l	10635	10635	1966	43	7/1/09	10/31/16	Prop Mgmt	Late Rent		3/1/14	Skip
003U000001hJ56l	10635	10635	1966	43	7/1/09	10/31/16	Prop Mgmt	Late Rent		2/1/14	Skip
003U000001hJ56l	10635	10635	1966	43	7/1/09	10/31/16	Prop Mgmt	Late Rent		9/1/15	Skip
003U000001hJ56l	10635	10635	1966	43	7/1/09	10/31/16	Prop Mgmt	Late Rent		5/1/16	Skip
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Payment Plan	0	3/15/17	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Payment Plan	0	10/3/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		9/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		8/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		7/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		6/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		5/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		3/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		12/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		11/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		10/1/14	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		8/1/15	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		6/1/15	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		3/1/15	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		12/1/15	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		1/1/15	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		10/1/15	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent	32	8/1/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		7/1/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		6/1/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		5/1/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		2/1/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent		1/1/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent	36	4/1/17	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent	62	6/1/17	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent	60	12/1/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent	29	3/1/17	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Payment Plan	0	9/8/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent	60	2/1/17	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Payment Plan	0	5/19/17	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent	56	11/1/16	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Payment Plan	0	5/10/17	
003U000001hJ5EB	10636	10636	1984	27	4/1/12		Prop Mgmt	Late Rent	62	5/1/17	
003U000001hJ57t	10640	10640	1993	18	10/1/11	6/18/15	Prop Mgmt	Late Rent		1/1/14	Lack of Affordability
003U000001hJ55n	10642	10642	1943	63	9/1/06		Prop Mgmt	Late Rent		9/1/14	
003U000001hJ55n	10642	10642	1943	63	9/1/06		Prop Mgmt	Late Rent		1/1/14	
003U000001hJ55n	10642	10642	1943	63	9/1/06		Prop Mgmt	Late Rent		10/1/14	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		2/1/14	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		10/1/14	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		9/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		8/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		7/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		3/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		2/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		12/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		1/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		11/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		10/1/15	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	28	8/1/16	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		7/1/16	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		6/1/16	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		2/1/16	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent		1/1/16	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	49	4/1/17	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	48	6/1/17	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	49	1/1/17	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	29	12/1/16	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	50	3/1/17	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	48	9/1/16	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	30	2/1/17	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	23	11/1/16	
003U000001hJ5L2	10643	10643	1969	42	12/9/11		Prop Mgmt	Late Rent	17	5/1/17	
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		9/1/14	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		7/1/14	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		5/1/14	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		4/1/14	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		2/1/14	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		1/1/14	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		11/1/14	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		10/1/14	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		2/1/15	Relocation
003U000001hJ5GC	10647	10647	1978	31	1/15/10	3/10/15	Prop Mgmt	Late Rent		1/1/15	Relocation
003U000001hJ5PJ	10651	10651	1983	27	8/1/10		Prop Mgmt	Payment Plan	0	3/10/17	
003U000001hJ5PJ	10651	10651	1983	27	8/1/10		Prop Mgmt	Late Rent		9/1/14	
