Contact ID	Yardi ID	Yardi HOH ID	HOH	birth year	Age at MI	First Move In	Move Out	Interaction: Record Type	Type	Sub-Type	Resource	Reason	Quantity	Cause Date	Date	HH MO Reason
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Eviction Prevention	Non-payment of rent	Income	Reactive			4/5/16	
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Home Management	Reading mail	Immigration; Utilities/Phone	Proactive			11/23/16	
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Eviction Prevention	Non-payment of rent	Employment	Reactive			5/11/16	
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Eviction Prevention	Non-payment of rent	Education	Reactive			7/12/16	
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Housing Stability						9/4/14	
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Housing Stability						7/24/14	
003U000001V60aK	fam22185;fam33666;rm21690	19	0	1972	38	10/4/10		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V60aK	fam22185;fam33666;rm21690	19	0	1972	38	10/4/10		Housing Stability	Housing Stability						9/4/14	
003U000001V60aK	fam22185;fam33666;rm21690	19	0	1972	38	10/4/10		Housing Stability	Housing Stability						2/5/15	
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Eviction Prevention	Non-payment of rent	Rental Assistance	Reactive			1/10/17	
003U000001V5yj3	19	19	1	1969	42	10/4/10		Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Reactive			3/9/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Material Goods	Material Goods		Household Goods		1		5/15/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Material Goods	Material Goods		Household Goods		1		5/2/14	
003U000001V60A7	fam34880;fam32370;fam41951	22	0	1992	11	4/15/03		Material Goods	Material Goods		Gift Card		10		5/20/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Connection to Community Resource			Family/Social Relations	Reactive			5/10/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Connection to Community Resource			Health Care				10/3/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Connection to Community Resource			Employment				9/11/14	
003U000001V60A7	fam34880;fam32370;fam41951	22	0	1992	11	4/15/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V60A7	fam34880;fam32370;fam41951	22	0	1992	11	4/15/03		Connection to Community Resource			Employment				9/11/14	
003U000001V60AC	fam31255	22	0	1990	13	4/15/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V60AC	fam31255	22	0	1990	13	4/15/03		Connection to Community Resource			Employment				9/11/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Lease Education		Housing	Reactive			9/21/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability		Housing	Reactive			4/28/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability		Housing	Reactive			4/11/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		5/1/17	5/17/17	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent	Education	Reactive			6/13/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Isolation Intervention		Elderly Services	Reactive			11/16/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability		Household Goods	Proactive	2		5/24/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent	Income	Reactive			5/11/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Reactive			7/12/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		8/8/16	8/16/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention						6/20/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability						7/7/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention						7/7/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability						5/15/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability						9/15/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability						9/4/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent					10/20/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Housing Stability						7/21/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention						2/19/15	
003U000001V60A7	fam34880;fam32370;fam41951	22	0	1992	11	4/15/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V60A7	fam34880;fam32370;fam41951	22	0	1992	11	4/15/03		Housing Stability	Housing Stability						9/4/14	
003U000001V60AC	fam31255	22	0	1990	13	4/15/03		Housing Stability	Eviction Prevention						10/20/14	
003U000001V60AC	fam31255	22	0	1990	13	4/15/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V60AC	fam31255	22	0	1990	13	4/15/03		Housing Stability	Housing Stability						9/4/14	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		4/1/17	4/14/17	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		11/1/16	12/8/16	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent	Disabilities; Elderly Services	Reactive			4/11/17	
003U0000013FQET	22	22	1	1951	52	4/15/03		Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Reactive			3/9/16	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Material Goods	Material Goods		Household Goods				9/25/15	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Connection to Community Resource			Employment				9/11/14	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Connection to Community Resource			Mental Health				10/6/14	
003U000001V60KC	fam34466;fam32231;fam39093;fam39341;fam41984;fam43583	24	0	1989	14	5/29/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V60KC	fam34466;fam32231;fam39093;fam39341;fam41984;fam43583	24	0	1989	14	5/29/03		Connection to Community Resource			Employment				9/11/14	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Reactive			3/15/16	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Community Involvement	Reactive			4/5/16	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Lease Education		Education	Reactive			7/22/16	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Education				11/19/14	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Education				12/3/14	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Education				3/11/15	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Education				6/20/15	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Education				3/4/15	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Education				3/25/15	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Education				3/18/15	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability						3/18/14	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability						9/4/14	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V60KC	fam34466;fam32231;fam39093;fam39341;fam41984;fam43583	24	0	1989	14	5/29/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V60KC	fam34466;fam32231;fam39093;fam39341;fam41984;fam43583	24	0	1989	14	5/29/03		Housing Stability	Housing Stability						9/4/14	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Home Management	Housekeeping Support	Housing	Reactive			3/28/17	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Household Goods		1		9/9/15	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Advocacy		Community Involvement; Education; Employment	Reactive			2/14/17	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability			Reactive			2/8/16	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Rental Assistance	Reactive			2/8/16	
003U000001V5yfu	24	24	1	1960	43	5/29/03		Housing Stability	Housing Stability		Gift Card	Proactive			1/27/16	
003U000001V5zNP	25	25	1	1965	38	5/1/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V5zNP	25	25	1	1965	38	5/1/03		Connection to Community Resource			Employment				9/11/14	
003U000001V5zNP	25	25	1	1965	38	5/1/03		Connection to Community Resource			Mental Health				10/6/14	
003U000001V5zoa	fam20114	25	0	1984	19	5/1/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V5zoa	fam20114	25	0	1984	19	5/1/03		Connection to Community Resource			Employment				9/11/14	
003U000001V60O9	fam37105;fam32750;fam38573;fam38714;fam39163;fam39423;fam41975;fam43512;fam43577	25	0	1951	52	5/1/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V60O9	fam37105;fam32750;fam38573;fam38714;fam39163;fam39423;fam41975;fam43512;fam43577	25	0	1951	52	5/1/03		Connection to Community Resource			Employment				9/11/14	
003U000001V5zNP	25	25	1	1965	38	5/1/03		Housing Stability	Eviction Prevention	Non-payment of rent	Rental Assistance	Reactive			4/5/16	
003U000001V5zNP	25	25	1	1965	38	5/1/03		Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Reactive			5/11/16	
003U000001V5zNP	25	25	1	1965	38	5/1/03		Housing Stability	Isolation Intervention		Cultural Connection; Disabilities	Proactive			7/29/16	
003U000001V5zNP	25	25	1	1965	38	5/1/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V5zNP	25	25	1	1965	38	5/1/03		Housing Stability	Housing Stability						9/4/14	
003U000001V5zoa	fam20114	25	0	1984	19	5/1/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V5zoa	fam20114	25	0	1984	19	5/1/03		Housing Stability	Housing Stability						9/4/14	
003U000001V60O9	fam37105;fam32750;fam38573;fam38714;fam39163;fam39423;fam41975;fam43512;fam43577	25	0	1951	52	5/1/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V60O9	fam37105;fam32750;fam38573;fam38714;fam39163;fam39423;fam41975;fam43512;fam43577	25	0	1951	52	5/1/03		Housing Stability	Housing Stability						9/4/14	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Material Goods	Material Goods		Gift Card		10		4/20/15	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Material Goods	Material Goods		Household Goods	Reactive	1		2/22/17	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Connection to Community Resource			Employment				9/11/14	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Connection to Community Resource			Health Care				5/6/15	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Connection to Community Resource			Health Care				4/13/15	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Connection to Community Resource			Mental Health				10/6/14	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability		Housing	Reactive			4/26/16	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability		Safety	Reactive			5/16/16	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Home Management	Reading mail	Immigration	Reactive			4/27/17	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Direct Support		Disabilities	Proactive			11/15/16	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability		Bus Cards	Reactive			5/4/16	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Advocacy		Cultural Connection; Disabilities; Elderly Services; Spiritual Connection	Proactive			5/22/17	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Isolation Intervention		Elderly Services	Proactive			7/26/16	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability		Gift Card				5/19/15	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability						4/23/15	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability						10/3/14	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability						9/4/14	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability						5/26/15	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability		Interpretation				9/15/15	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability		Housing				9/23/15	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Home Management	Bill paying	Education; Elderly Services; Food	Reactive			3/8/17	
003U000001V5z9a	28	28	1	1949	54	5/30/03		Housing Stability	Housing Stability		Financial Literacy; Spiritual Connection	Reactive			2/9/16	
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Material Goods	Material Goods		Household Goods	Reactive			7/20/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Material Goods	Material Goods		Food	Proactive	1		3/2/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Connection to Community Resource			Health Care				10/3/14	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Connection to Community Resource			Employment				9/11/14	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Connection to Community Resource	Coordination of Services		Elderly Services; Mental Health	Reactive			2/16/17	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Connection to Community Resource			Mental Health	Proactive			3/16/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Connection to Community Resource			Furniture	Reactive			4/5/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability		Housing	Reactive			4/18/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		9/1/16	9/22/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Eviction Prevention	Non-payment of rent	Family/Social Relations	Reactive			5/11/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Direct Support		Food; Interpretation; Spiritual Connection	Reactive			7/29/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability		Community Involvement				6/19/14	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability						9/4/14	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Eviction Prevention	Non-payment of rent					6/26/14	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability						3/17/15	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability						3/10/15	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Home Management	Housekeeping Support	Disabilities; Elderly Services	Reactive			1/27/17	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Direct Support		Disabilities	Proactive			6/22/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability		Disabilities	Reactive			2/2/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability		Disabilities	Proactive			3/1/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability		Safety	Proactive			3/23/16	Death
003U000001V5yiU	30	30	1	1935	73	3/17/08	3/30/17	Housing Stability	Housing Stability		Health Care; Housing	Proactive			3/14/16	Death
003U000001V5zo1	33	33	1	1973	30	5/1/03		Connection to Community Resource			Health Care				10/3/14	
003U000001V5zo1	33	33	1	1973	30	5/1/03		Connection to Community Resource			Employment				9/11/14	
003U000001V5zo1	33	33	1	1973	30	5/1/03		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V5zo1	33	33	1	1973	30	5/1/03		Housing Stability	Housing Stability						9/4/14	
003U000001V5zo1	33	33	1	1973	30	5/1/03		Housing Stability	Eviction Prevention	Non-payment of rent	Housing	Proactive			3/9/16	
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Connection to Community Resource			Health Care				10/3/14	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Connection to Community Resource			Employment				9/11/14	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Eviction Prevention	Non-payment of rent	Education; Housing	Reactive		2/1/17	2/15/17	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Eviction Prevention	Mutual termination		Reactive			2/7/17	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Eviction Prevention	Non-payment of rent		Reactive		8/8/16	8/16/16	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Housing Stability		Education				4/1/14	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Housing Stability		Community Involvement				6/19/14	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Housing Stability						9/4/14	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Eviction Prevention	Non-payment of rent					6/26/14	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Eviction Prevention	Mutual termination	Immigration	Reactive			1/26/17	Lease Violation(s)
003U000001V5ygd	35	35	1	1990	16	8/1/05	2/17/17	Housing Stability	Eviction Prevention	Mutual termination		Reactive			2/23/17	Lease Violation(s)
003U000001V5zRC	36	36	1	1973	30	7/1/03	11/7/14	Connection to Community Resource			Health Care				10/3/14	Desired Amenities
