Contact ID	Yardi ID	Yardi HOH ID	Yardi HoH	Birth year	Age at MI	First Move In	Move Out	Volunteer Job: Volunteer Job Name	Hours Worked	Start Date	Volunteer Job: Leadership Tier	MO Reason
003U0000013FRsT	82	82	1	1962	43	5/1/06		Event Assistance (Large role)	2	11/21/16	Tier 2	
003U0000013FRsT	82	82	1	1962	43	5/1/06		RC Support (Large role)	2.25	6/10/16	Tier 2	
003U0000013FRsT	82	82	1	1962	43	5/1/06		Resident Committee Meetings	1	12/14/16	Tier 1	
003U0000013FRsT	82	82	1	1962	43	5/1/06		Event Assistance (Large role)	2.25	6/20/16	Tier 2	
003U0000013FRsT	82	82	1	1962	43	5/1/06		RC Support (Large role)	1	11/21/16	Tier 2	
003U0000013FRsT	82	82	1	1962	43	5/1/06		Event Assistance (Large role)	2	2/29/16	Tier 2	
003U0000013FRsT	82	82	1	1962	43	5/1/06		RC Support (Small role)	0.25	1/5/15	Tier 1	
003U0000013FRsT	82	82	1	1962	43	5/1/06		Help Shelf 2014	1.75	9/29/14		
003U0000013FRsT	82	82	1	1962	43	5/1/06		Event Assistance (Large role)	3	4/16/16	Tier 2	
003U0000013FSff	87	87	1	1959	48	4/4/07		RC Program Assistance 2014	3	5/26/14		
003U0000013FSff	87	87	1	1959	48	4/4/07		RC Program Assistance	3.5	7/2/13		
003U0000013FSff	87	87	1	1959	48	4/4/07		RC Program Assistance	3	5/23/13		
003U0000013FSff	87	87	1	1959	48	4/4/07		Event Assistance (Small duty)	0.25	4/8/17	Tier 1	
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	6	1/1/10		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	6	7/1/09		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	6	2/1/10		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	7	12/1/09		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	6	11/1/09		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	6	10/1/09		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	6	9/1/09		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	6	8/1/09		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	6	3/1/10		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	Cleaning	2	5/20/13		
003U0000013FQIC	93	93	1	1951	57	3/6/08	1/31/17	RC Program Assistance	0.5	5/23/13		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Large role)	1	12/3/16	Tier 2	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Help Shelf 2014	1.5	6/9/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	1	6/4/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	2	6/27/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Cleaning 2014	1.5	6/25/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	1	6/18/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	0.75	6/20/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	3	8/12/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	0.33	8/7/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Large role)	2	6/21/15	Tier 2	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance	4	12/14/13		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance	2	4/3/13		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance	2	4/17/13		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	0.25	5/26/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance	1	7/2/13		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance	3	5/23/13		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance	3	5/22/13		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance	3	5/21/13		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Resident Committee Meetings	1	7/30/15	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Small duty)	0.5	4/1/15	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Large role)	1	10/30/14	Tier 2	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Resident Committee Meetings	1	10/20/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Large role)	1	3/30/15	Tier 2	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Support (Small role)	3	3/28/15	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Support (Small role)	0.25	12/4/15	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Large role)	0.5	2/16/15	Tier 2	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Cleaning/property improvements (small task)	0.25	2/28/15	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Resident Committee Meetings	1	9/15/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Support (Small role)	0.5	9/17/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Small duty)	1	9/6/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Resident Committee Meetings	1	7/21/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Support (Large role)	1	7/25/16	Tier 2	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	3.5	12/20/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	RC Program Assistance 2014	2	11/21/14		
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Resident Committee Meetings	1	6/15/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Resident Committee Meetings	1	12/14/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Small duty)	1	6/19/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Resident Committee Meetings	1	8/11/16	Tier 1	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Large role)	2	4/8/17	Tier 2	
003U0000013FSfb	fam34976;fam30445;fam40403	100	0	2002	-9	10/17/93	1/31/17	Event Assistance (Large role)	3	4/16/16	Tier 2	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Help Shelf 2014	1.5	6/9/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance 2014	2	6/6/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Cleaning 2014	1.5	6/25/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Floor Monitor 2014	1	6/19/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Floor Monitor 2014	1	6/5/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance 2014	1	6/4/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance 2014	2	8/12/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Cleaning 2014	0.42	8/27/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	3/16/17	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance 2014	0.5	8/28/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Small role)	0.25	2/2/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Small role)	0.5	2/25/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Small role)	0.25	1/15/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	1/20/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	2/17/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance	1	11/23/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance	1	11/21/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance	3	11/20/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance	0.75	11/15/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Floor Monitor	1	12/5/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance 2014	5	7/1/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance	1.5	9/19/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Floor Monitor	1.25	5/16/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance	3	5/21/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance	2	4/17/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Floor Monitor	1.25	7/18/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Program Assistance 2014	0.5	1/18/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Floor Monitor 2014	1	1/16/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Floor Monitor	1.5	6/19/13		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	5/14/15	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	3/19/15	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	4/16/15	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	7/30/15	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	4/17/14	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	9/25/14	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Event Assistance (Large role)	1	4/20/15	Tier 2	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	10/16/14	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	10/20/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Small role)	0.75	2/27/17	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Small role)	0.5	4/24/17	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Event Assistance (Large role)	2	3/24/17	Tier 2	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	11/25/15	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Small role)	1	9/26/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	1/18/17	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Small role)	0.5	9/17/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Event Assistance (Large role)	6	9/13/16	Tier 2	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	9/15/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	3/9/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	7/21/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Planning Committee 2014	1	12/11/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Floor Monitor 2014	1	11/20/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Flyering/Door Knocking 2014	0.25	11/21/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	6/15/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Large role)	1	11/21/16	Tier 2	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	12/14/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	8/11/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	2/15/17	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Help Shelf 2014	0.25	9/4/14		
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Large role)	1	3/27/17	Tier 2	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Resident Committee Meetings	1	4/13/16	Tier 1	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	RC Support (Large role)	1	4/16/16	Tier 2	
003U0000013FSfH	fam34974;fam30443;fam40401;fam16462	100	0	1975	19	10/17/93	1/31/17	Event Assistance (Large role)	1	12/3/16	Tier 2	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Help Shelf 2014	1.5	6/9/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	2	6/27/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	2	6/6/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Cleaning 2014	1.5	6/25/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	1	6/4/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Cleaning 2014	1.5	6/25/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	1	6/18/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	0.75	6/20/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	3	8/12/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	0.5	8/28/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Cleaning 2014	0.42	8/27/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	0.33	8/7/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Large role)	2	6/21/15	Tier 2	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Support (Small role)	0.5	5/23/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	0.25	5/30/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance	4	12/14/13		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	1	5/26/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance	1	7/2/13		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	0.5	1/18/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance	3	5/22/13		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance	3	5/21/13		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance	3	5/23/13		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Resident Committee Meetings	1	5/14/15	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Small duty)	0.5	4/1/15	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Resident Committee Meetings	1	7/30/15	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Large role)	1	10/30/14	Tier 2	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Resident Committee Meetings	1	10/20/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Support (Small role)	3	3/28/15	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Large role)	1	3/30/15	Tier 2	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Large role)	2	4/8/17	Tier 2	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Small duty)	2	12/5/15	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Support (Small role)	0.25	12/4/15	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Support (Small role)	2	12/3/15	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Cleaning/property improvements (small task)	0.25	2/28/15	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Large role)	0.5	2/16/15	Tier 2	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Resident Committee Meetings	1	1/18/17	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Small duty)	1	9/6/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Support (Small role)	0.5	9/17/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Resident Committee Meetings	1	7/21/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Support (Large role)	1	7/25/16	Tier 2	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Support (Small role)	0.5	1/30/17	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	3.5	12/20/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Program Assistance 2014	2	11/21/14		
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Resident Committee Meetings	1	12/14/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Resident Committee Meetings	1	6/15/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Small duty)	1	6/19/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Resident Committee Meetings	1	8/11/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	RC Support (Small role)	0.25	5/12/16	Tier 1	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Large role)	1	12/3/16	Tier 2	
003U0000013FTC6	fam34977;fam30446;fam40404	100	0	2005	-11	10/17/93	1/31/17	Event Assistance (Large role)	3	4/16/16	Tier 2	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Event Assistance (Large role)	1	12/3/16	Tier 2	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Help Shelf 2014	1.5	6/9/14		
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	RC Program Assistance 2014	2	6/27/14		
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Cleaning 2014	1.5	6/25/14		
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	RC Program Assistance 2014	3	8/12/14		
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Event Assistance (Large role)	2	6/21/15	Tier 2	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Resident Committee Meetings	1	5/14/15	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Resident Committee Meetings	1	7/30/15	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	RC Support (Small role)	0.25	9/5/16	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Event Assistance (Small duty)	0.5	4/1/15	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Event Assistance (Large role)	1	10/30/14	Tier 2	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Resident Committee Meetings	1	10/20/16	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Event Assistance (Large role)	1	3/30/15	Tier 2	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	RC Support (Small role)	3	3/28/15	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Event Assistance (Large role)	2	4/8/17	Tier 2	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Event Assistance (Small duty)	2	12/5/15	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	RC Support (Small role)	2	12/3/15	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Event Assistance (Small duty)	1	9/6/16	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Resident Committee Meetings	1	9/15/16	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	RC Support (Small role)	0.5	9/17/16	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	Resident Committee Meetings	1	7/21/16	Tier 1	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	RC Support (Large role)	1	7/25/16	Tier 2	
003U0000018IHEm	fam34975;fam30444;fam40402	100	0	2000	-7	10/17/93	1/31/17	RC Support (Large role)	2	12/19/16	Tier 2	
