Contact ID,Yardi ID,Yardi HOH ID,HOH,Birth Year,Age at MI,First Move In,event_after_MI,3years_after_MI,event_before_3years,event_in_3years,MI_year_again,Start Date,Move Out,Campaign Type,Reason,Sub-Type,MO Reason
003U000001V5z75,9769,9769,1,1949,63,2012-03-05T00:00:00Z,true,2015-03-05T00:00:00Z,true,true,2012,2014-05-12T00:00:00Z,2014-09-15T00:00:00Z,Food Shelf,,Social,Non-Payment of Rent
003U000001V5z75,9769,9769,1,1949,63,2012-03-05T00:00:00Z,true,2015-03-05T00:00:00Z,true,true,2012,2014-06-09T00:00:00Z,2014-09-15T00:00:00Z,Food Shelf,,Social,Non-Payment of Rent
003U000001V5z75,9769,9769,1,1949,63,2012-03-05T00:00:00Z,true,2015-03-05T00:00:00Z,true,true,2012,2014-01-28T00:00:00Z,2014-09-15T00:00:00Z,Property Meeting,,Social,Non-Payment of Rent
003U000001V5zq7,fam28696,9781,0,2007,4,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-09-09T00:00:00Z,2015-06-30T00:00:00Z,Campfire,,Social,Desired Amenities
003U000001V5zL9,9835,9835,1,1961,51,2012-03-29T00:00:00Z,true,2015-03-29T00:00:00Z,true,true,2012,2014-04-30T00:00:00Z,2014-06-30T00:00:00Z,Bingo/Game Night,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zL9,9835,9835,1,1961,51,2012-03-29T00:00:00Z,true,2015-03-29T00:00:00Z,true,true,2012,2014-02-26T00:00:00Z,2014-06-30T00:00:00Z,Movie Night,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zL9,9835,9835,1,1961,51,2012-03-29T00:00:00Z,true,2015-03-29T00:00:00Z,true,true,2012,2014-01-15T00:00:00Z,2014-06-30T00:00:00Z,Property Meeting,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-01-07T00:00:00Z,,Community Meal,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-05-06T00:00:00Z,,Community Meal,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-07-16T00:00:00Z,,Community Meal,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-01-08T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-01-22T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-02-05T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-02-19T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-03-05T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-03-19T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-04-02T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-04-16T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-05-07T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-05-21T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-08-20T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-09-03T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-09-17T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-10-08T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2014-10-23T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2015-02-11T00:00:00Z,,Movie Night,,Social,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,2015-02-25T00:00:00Z,,Movie Night,,Social,
003U0000018I4sH,;9889,9889,0,1950,61,2012-04-01T00:00:00Z,true,2015-04-01T00:00:00Z,true,true,2012,2014-08-14T00:00:00Z,2015-01-31T00:00:00Z,Community Meal,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U0000018I4sH,;9889,9889,0,1950,61,2012-04-01T00:00:00Z,true,2015-04-01T00:00:00Z,true,true,2012,2014-02-13T00:00:00Z,2015-01-31T00:00:00Z,Property Meeting,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U0000018I4sH,;9889,9889,0,1950,61,2012-04-01T00:00:00Z,true,2015-04-01T00:00:00Z,true,true,2012,2014-05-15T00:00:00Z,2015-01-31T00:00:00Z,Property Meeting,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U0000018I4sH,;9889,9889,0,1950,61,2012-04-01T00:00:00Z,true,2015-04-01T00:00:00Z,true,true,2012,2014-11-12T00:00:00Z,2015-01-31T00:00:00Z,Property Meeting,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zm1,9979,9979,1,1957,55,2012-04-25T00:00:00Z,true,2015-04-25T00:00:00Z,true,true,2012,2014-08-07T00:00:00Z,2017-01-31T00:00:00Z,Community Meal,,Social,
003U000001V5zm1,9979,9979,1,1957,55,2012-04-25T00:00:00Z,true,2015-04-25T00:00:00Z,true,true,2012,2014-12-08T00:00:00Z,2017-01-31T00:00:00Z,Community Meal,,Social,
003U000001V5zm1,9979,9979,1,1957,55,2012-04-25T00:00:00Z,true,2015-04-25T00:00:00Z,true,true,2012,2014-02-06T00:00:00Z,2017-01-31T00:00:00Z,Property Meeting,,Social,
003U000001V5zm1,9979,9979,1,1957,55,2012-04-25T00:00:00Z,true,2015-04-25T00:00:00Z,true,true,2012,2014-05-08T00:00:00Z,2017-01-31T00:00:00Z,Property Meeting,,Social,
003U000001V5zm1,9979,9979,1,1957,55,2012-04-25T00:00:00Z,true,2015-04-25T00:00:00Z,true,true,2012,2014-11-06T00:00:00Z,2017-01-31T00:00:00Z,Property Meeting,,Social,
003U000001V5zm1,9979,9979,1,1957,55,2012-04-25T00:00:00Z,true,2015-04-25T00:00:00Z,true,true,2012,2015-02-12T00:00:00Z,2017-01-31T00:00:00Z,Property Meeting,,Social,
003U000001V5zE1,10024,10024,1,1962,49,2012-04-24T00:00:00Z,true,2015-04-24T00:00:00Z,true,true,2012,2014-10-18T00:00:00Z,,Class,,Educational,
003U000001V5zE1,10024,10024,1,1962,49,2012-04-24T00:00:00Z,true,2015-04-24T00:00:00Z,true,true,2012,2014-02-10T00:00:00Z,,Food Shelf,,Social,
003U000001V5zE1,10024,10024,1,1962,49,2012-04-24T00:00:00Z,true,2015-04-24T00:00:00Z,true,true,2012,2014-10-27T00:00:00Z,,Food Shelf,,Social,
003U000001V5zE1,10024,10024,1,1962,49,2012-04-24T00:00:00Z,true,2015-04-24T00:00:00Z,true,true,2012,2014-11-24T00:00:00Z,,Food Shelf,,Social,
003U000001V5zE1,10024,10024,1,1962,49,2012-04-24T00:00:00Z,true,2015-04-24T00:00:00Z,true,true,2012,2015-01-26T00:00:00Z,,Food Shelf,,Social,
003U000001V5zE1,10024,10024,1,1962,49,2012-04-24T00:00:00Z,true,2015-04-24T00:00:00Z,true,true,2012,2015-02-16T00:00:00Z,,Food Shelf,,Social,
003U000001V5zE1,10024,10024,1,1962,49,2012-04-24T00:00:00Z,true,2015-04-24T00:00:00Z,true,true,2012,2015-03-30T00:00:00Z,,Food Shelf,,Social,
003U000001V5zE1,10024,10024,1,1962,49,2012-04-24T00:00:00Z,true,2015-04-24T00:00:00Z,true,true,2012,2014-01-28T00:00:00Z,,Property Meeting,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-09-02T00:00:00Z,,PET Phase 1,,Educational,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-04-07T00:00:00Z,,PET Phase 1,,Educational,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-04-14T00:00:00Z,,PET Phase 1,,Educational,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-11-21T00:00:00Z,,Doctor Visit,,Educational,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-01-13T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-05-12T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-06-09T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-07-14T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-08-11T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-09-29T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-10-27T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-11-24T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-01-26T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-02-16T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-03-30T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-01-13T00:00:00Z,,Movie Night,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-05-09T00:00:00Z,,Property Meeting,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-06-27T00:00:00Z,,Property Meeting,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-11-24T00:00:00Z,,Property Meeting,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-02-11T00:00:00Z,,Property Meeting,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-05-22T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-06-21T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-08-16T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-10-18T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-10-30T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-11-22T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-12-20T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-01-17T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-03-28T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2015-04-01T00:00:00Z,,Community Meal,,Social,
003U000001V60HX,fam24648;fam42137,10104,0,2011,1,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-01-13T00:00:00Z,,Food Shelf,,Social,
003U000001V60Hm,fam34334;fam30057;fam24647;fam42136,10104,0,1973,38,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-04-19T00:00:00Z,,Community Meal,,Social,
003U000001V60Hm,fam34334;fam30057;fam24647;fam42136,10104,0,1973,38,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-01-13T00:00:00Z,,Food Shelf,,Social,
003U000001V60Hm,fam34334;fam30057;fam24647;fam42136,10104,0,1973,38,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-05-12T00:00:00Z,,Food Shelf,,Social,
003U000001V60Hm,fam34334;fam30057;fam24647;fam42136,10104,0,1973,38,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-06-09T00:00:00Z,,Food Shelf,,Social,
003U000001V60Hm,fam34334;fam30057;fam24647;fam42136,10104,0,1973,38,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-07-14T00:00:00Z,,Food Shelf,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-10-10T00:00:00Z,,Class,,Educational,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-10-18T00:00:00Z,,Class,,Educational,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-01-18T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-02-15T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-04-19T00:00:00Z,,Community Meal,,Social,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,2014-05-17T00:00:00Z,,Community Meal,,Social,
003U000001V5zaY,10454,10454,1,1960,52,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-01-07T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Reasonable Accommodation/Accessibility
003U000001V5zaY,10454,10454,1,1960,52,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-05-06T00:00:00Z,2015-02-28T00:00:00Z,Community Meal,,Social,Reasonable Accommodation/Accessibility
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-09-29T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-10-27T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-11-24T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2015-01-26T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2015-02-16T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2015-03-30T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2015-04-27T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-01-28T00:00:00Z,,Property Meeting,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-06-17T00:00:00Z,,Property Meeting,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-09-18T00:00:00Z,,Property Meeting,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2015-06-08T00:00:00Z,,Property Meeting,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-10-30T00:00:00Z,,Community Meal,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-11-22T00:00:00Z,,Community Meal,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-12-20T00:00:00Z,,Community Meal,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2015-03-28T00:00:00Z,,Community Meal,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2015-04-20T00:00:00Z,,Community Meal,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-01-13T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-02-10T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-05-12T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-06-09T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-07-14T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-08-11T00:00:00Z,,Food Shelf,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-10-18T00:00:00Z,,Class,,Educational,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-04-19T00:00:00Z,,Community Meal,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-05-22T00:00:00Z,,Community Meal,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-08-28T00:00:00Z,,Community Meal,,Social,
003U0000013FSOe,10484,10484,1,1937,75,2012-06-15T00:00:00Z,true,2015-06-15T00:00:00Z,true,true,2012,2014-10-18T00:00:00Z,,Community Meal,,Social,
003U000001V5zSF,10546,10546,1,1956,56,2012-06-26T00:00:00Z,true,2015-06-26T00:00:00Z,true,true,2012,2015-05-23T00:00:00Z,,Property Meeting,,Social,
003U000001kISfC,fam37573;fam43839,10696,0,1975,37,2012-07-17T00:00:00Z,true,2015-07-17T00:00:00Z,true,true,2012,2014-08-07T00:00:00Z,,Class,,Educational,
003U0000013FSg3,10698,10698,1,1953,59,2012-08-08T00:00:00Z,true,2015-08-08T00:00:00Z,true,true,2012,2014-03-04T00:00:00Z,2016-09-30T00:00:00Z,Class,,Educational,Skip
003U0000013FSg3,10698,10698,1,1953,59,2012-08-08T00:00:00Z,true,2015-08-08T00:00:00Z,true,true,2012,2014-03-06T00:00:00Z,2016-09-30T00:00:00Z,Class,,Educational,Skip
003U0000013FSg3,10698,10698,1,1953,59,2012-08-08T00:00:00Z,true,2015-08-08T00:00:00Z,true,true,2012,2014-04-03T00:00:00Z,2016-09-30T00:00:00Z,Class,,Educational,Skip
003U0000013FSg3,10698,10698,1,1953,59,2012-08-08T00:00:00Z,true,2015-08-08T00:00:00Z,true,true,2012,2014-04-10T00:00:00Z,2016-09-30T00:00:00Z,Class,,Educational,Skip
003U0000013FSg3,10698,10698,1,1953,59,2012-08-08T00:00:00Z,true,2015-08-08T00:00:00Z,true,true,2012,2015-06-15T00:00:00Z,2016-09-30T00:00:00Z,Community Meal,,Social,Skip
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,2014-10-14T00:00:00Z,2014-10-31T00:00:00Z,PET Phase 1,,Educational,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,2014-09-16T00:00:00Z,2014-10-31T00:00:00Z,PET Phase 1,,Educational,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,2014-10-07T00:00:00Z,2014-10-31T00:00:00Z,PET Phase 1,,Educational,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,2014-09-02T00:00:00Z,2014-10-31T00:00:00Z,PET Phase 1,,Educational,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,2014-09-09T00:00:00Z,2014-10-31T00:00:00Z,PET Phase 1,,Educational,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,2014-09-23T00:00:00Z,2014-10-31T00:00:00Z,PET Phase 1,,Educational,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,2014-09-30T00:00:00Z,2014-10-31T00:00:00Z,PET Phase 1,,Educational,Desired Amenities
003U0000013FSYc,10747,10747,1,1951,61,2012-08-31T00:00:00Z,true,2015-08-31T00:00:00Z,true,true,2012,2014-10-14T00:00:00Z,2014-10-31T00:00:00Z,PET Phase 1,,Educational,Desired Amenities
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2014-02-24T00:00:00Z,2015-05-04T00:00:00Z,Class,,Educational,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2014-03-15T00:00:00Z,2015-05-04T00:00:00Z,Class,,Educational,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2014-03-24T00:00:00Z,2015-05-04T00:00:00Z,Class,,Educational,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2014-05-17T00:00:00Z,2015-05-04T00:00:00Z,Class,,Educational,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2014-06-07T00:00:00Z,2015-05-04T00:00:00Z,Class,,Educational,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2014-11-12T00:00:00Z,2015-05-04T00:00:00Z,Class,,Educational,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2014-11-19T00:00:00Z,2015-05-04T00:00:00Z,Class,,Educational,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2015-01-08T00:00:00Z,2015-05-04T00:00:00Z,Property Meeting,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U000001V5zCU,10867,10867,1,1981,32,2012-08-01T00:00:00Z,true,2015-08-01T00:00:00Z,true,true,2012,2014-05-20T00:00:00Z,2015-05-04T00:00:00Z,Community Meal,,Social,Moved to Project-Based Housing or Received Tenant-Based Subsidy
