Contact ID,Yardi ID,Yardi HOH ID,Yardi HoH,Birth year,Age at MI,First Move In,event_after_MI,3years_after_MI,event_before_3years,event_in_3years,MI_year_again,Move Out,Volunteer Job: Volunteer Job Name,Volunteer_Job_Name_Broad,Hours Worked,Start Date,Volunteer Job: Leadership Tier,MO Reason
003U0000013FSf5,;8777,8777,1,1984,28,2011-08-16T00:00:00Z,true,2014-08-16T00:00:00Z,true,true,2011,9/13/15,RC Program Assistance,Assistance/Support,1,2013-06-11T00:00:00Z,,Desired Amenities
003U0000013FSf5,;8777,8777,1,1984,28,2011-08-16T00:00:00Z,true,2014-08-16T00:00:00Z,true,true,2011,9/13/15,RC Program Assistance,Assistance/Support,1,2013-06-04T00:00:00Z,,Desired Amenities
003U0000013FSKT,9052,9052,1,1967,45,2011-09-23T00:00:00Z,true,2014-09-23T00:00:00Z,true,true,2011,3/31/15,RC Program Assistance,Assistance/Support,3,2013-11-14T00:00:00Z,,Relocation
003U0000013FSKT,9052,9052,1,1967,45,2011-09-23T00:00:00Z,true,2014-09-23T00:00:00Z,true,true,2011,3/31/15,RC Program Assistance,Assistance/Support,1,2013-09-17T00:00:00Z,,Relocation
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Resident Planning Committee,Meeting/Committee,1,2014-08-29T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,0.5,2012-05-19T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Resident Planning Committee,Meeting/Committee,1,2013-12-20T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,2,2013-11-20T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Cooking Classes,Educational,1.5,2014-06-25T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Beyond Bricks and Mortar,Meeting/Committee,3.5,2014-05-28T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,1.5,2013-09-18T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Event Host,Leader/Host,3,2013-04-19T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Flyering/Door Knocking,Assistance/Support,0.75,2013-08-14T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Event Host,Leader/Host,2,2013-08-14T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,2,2013-04-12T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Resident Planning Committee,Meeting/Committee,1,2014-05-30T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Event Host,Leader/Host,10,2014-02-02T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,1,2013-07-17T00:00:00Z,,
003U0000013FRkY,9105,9105,1,1970,41,2011-09-30T00:00:00Z,true,2014-09-30T00:00:00Z,true,true,2011,,Flyering/Door Knocking,Assistance/Support,0.5,2013-07-10T00:00:00Z,,
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,Special Project,Assistance/Support,5,2013-12-15T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,Building Captain,Leader/Host,0.75,2014-05-07T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,1,2012-08-22T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,3,2013-03-31T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,0.25,2013-12-02T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,Special Project,Assistance/Support,5,2013-12-16T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,Special Project,Assistance/Support,6,2012-12-18T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,3,2013-07-23T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,3,2013-07-13T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,0.5,2013-05-06T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,1,2013-06-11T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,3,2013-05-22T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,RC Program Assistance,Assistance/Support,1,2014-04-23T00:00:00Z,,Lease Violation(s)
003U0000013FRJS,9109,9109,1,1965,46,2011-11-03T00:00:00Z,true,2014-11-03T00:00:00Z,true,true,2011,8/31/16,Event Assistance,Assistance/Support,1,2014-10-31T00:00:00Z,Tier 1,Lease Violation(s)
003U0000013FRwO,9150,9150,1,1951,60,2011-10-14T00:00:00Z,true,2014-10-14T00:00:00Z,true,true,2011,6/30/14,RC Program Assistance,Assistance/Support,0.5,2013-07-23T00:00:00Z,,Reasonable Accommodation/Accessibility
003U0000013FRwO,9150,9150,1,1951,60,2011-10-14T00:00:00Z,true,2014-10-14T00:00:00Z,true,true,2011,6/30/14,RC Program Assistance,Assistance/Support,0.5,2012-12-20T00:00:00Z,,Reasonable Accommodation/Accessibility
003U0000013FR7p,9233,9233,1,1981,30,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,,Special Project,Assistance/Support,5,2013-12-15T00:00:00Z,,
003U0000013FR7p,9233,9233,1,1981,30,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,,Special Project,Assistance/Support,5,2013-12-16T00:00:00Z,,
003U0000013FR7p,9233,9233,1,1981,30,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,0.5,2013-08-14T00:00:00Z,,
003U0000013FR7p,9233,9233,1,1981,30,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,4,2012-12-18T00:00:00Z,,
003U0000013FSLb,fam32394;fam40728,9233,0,2006,6,2011-12-01T00:00:00Z,true,2014-12-01T00:00:00Z,true,true,2011,,Resident Speaker's Bureau,Meeting/Committee,0.5,2013-08-21T00:00:00Z,,
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,2,2013-03-18T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,0.25,2013-03-08T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,1,2013-11-21T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,0.5,2013-11-14T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,Floor Monitor,Leader/Host,1,2013-12-05T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,1,2013-01-15T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,Floor Monitor,Leader/Host,1.25,2013-05-16T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,1,2013-07-08T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,0.5,2013-07-03T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,Floor Monitor,Leader/Host,1.25,2013-07-18T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,0.25,2013-07-09T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,RC Program Assistance,Assistance/Support,0.75,2014-01-02T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,Floor Monitor,Leader/Host,0.25,2013-06-19T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,Floor Monitor,Leader/Host,0.5,2013-06-26T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,Resident Planning Committee,Meeting/Committee,36,2013-10-30T00:00:00Z,,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,Resident Committee Meetings,Meeting/Committee,1,2014-04-17T00:00:00Z,Tier 1,Funding Non-Compliance
003U0000013FS7B,9343,9343,1,1949,62,2011-12-14T00:00:00Z,true,2014-12-14T00:00:00Z,true,true,2011,6/15/15,Resident Planning Committee,Meeting/Committee,1,2014-12-11T00:00:00Z,,Funding Non-Compliance
003U0000013FRkE,9475,9475,1,1959,53,2011-12-21T00:00:00Z,true,2014-12-21T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,1,2012-06-22T00:00:00Z,,
003U0000013FRkE,9475,9475,1,1959,53,2011-12-21T00:00:00Z,true,2014-12-21T00:00:00Z,true,true,2011,,RC Program Assistance,Assistance/Support,5,2013-10-01T00:00:00Z,,
003U0000013FRzM,;9488,9488,1,1959,53,2011-12-29T00:00:00Z,true,2014-12-29T00:00:00Z,true,true,2011,4/17/14,RC Program Assistance,Assistance/Support,1,2013-07-19T00:00:00Z,,Death
003U0000013FRPN,9514,9514,1,1957,55,2012-01-03T00:00:00Z,true,2015-01-03T00:00:00Z,true,true,2012,2/28/14,RC Program Assistance,Assistance/Support,0.25,2012-02-17T00:00:00Z,,Lease Violation(s)
003U0000013FRPN,9514,9514,1,1957,55,2012-01-03T00:00:00Z,true,2015-01-03T00:00:00Z,true,true,2012,2/28/14,Resident Planning Committee,Meeting/Committee,1,2013-12-20T00:00:00Z,,Lease Violation(s)
003U0000013FRPN,9514,9514,1,1957,55,2012-01-03T00:00:00Z,true,2015-01-03T00:00:00Z,true,true,2012,2/28/14,Bulk Mail,Assistance/Support,3,2012-10-25T00:00:00Z,,Lease Violation(s)
003U000001V605C,fam23286,9589,0,2012,0,2012-02-01T00:00:00Z,true,2015-02-01T00:00:00Z,true,true,2012,4/4/14,Resident Speaker's Bureau,Meeting/Committee,0.5,2013-08-21T00:00:00Z,,Lease Violation(s)
003U000001V5yzz,9589,9589,1,1983,28,2012-02-01T00:00:00Z,true,2015-02-01T00:00:00Z,true,true,2012,4/4/14,Special Project,Assistance/Support,5,2013-12-15T00:00:00Z,,Lease Violation(s)
003U000001V5yzz,9589,9589,1,1983,28,2012-02-01T00:00:00Z,true,2015-02-01T00:00:00Z,true,true,2012,4/4/14,Resident Speaker's Bureau,Meeting/Committee,0.5,2013-08-21T00:00:00Z,,Lease Violation(s)
003U000001V5yzz,9589,9589,1,1983,28,2012-02-01T00:00:00Z,true,2015-02-01T00:00:00Z,true,true,2012,4/4/14,Special Project,Assistance/Support,5,2013-12-16T00:00:00Z,,Lease Violation(s)
003U0000013FSBs,9607,9607,1,1959,53,2012-02-10T00:00:00Z,true,2015-02-10T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.33,2014-08-28T00:00:00Z,,
003U0000013FSBs,9607,9607,1,1959,53,2012-02-10T00:00:00Z,true,2015-02-10T00:00:00Z,true,true,2012,,Help Shelf,Assistance/Support,1.5,2013-08-12T00:00:00Z,,
003U0000013FSBs,9607,9607,1,1959,53,2012-02-10T00:00:00Z,true,2015-02-10T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,2,2014-05-30T00:00:00Z,,
003U0000013FSBs,9607,9607,1,1959,53,2012-02-10T00:00:00Z,true,2015-02-10T00:00:00Z,true,true,2012,,RC Support,Assistance/Support,2,2015-01-26T00:00:00Z,Tier 1,
003U0000013FSkg,9610,9610,1,1952,60,2012-02-01T00:00:00Z,true,2015-02-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2013-12-16T00:00:00Z,,
003U0000013FRtk,9689,9689,1,1953,58,2012-03-05T00:00:00Z,true,2015-03-05T00:00:00Z,true,true,2012,11/23/14,RC Program Assistance,Assistance/Support,0.5,2013-07-23T00:00:00Z,,Lease Violation(s)
003U0000013FRP1,9711,9711,1,1968,44,2012-02-16T00:00:00Z,true,2015-02-16T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2012-03-20T00:00:00Z,,
003U0000013FRnR,;9771,9771,1,1961,51,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,1/31/14,RC Program Assistance,Assistance/Support,0.5,2012-07-12T00:00:00Z,,Relocation
003U0000013FRnR,;9771,9771,1,1961,51,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,1/31/14,RC Program Assistance,Assistance/Support,0.75,2012-11-19T00:00:00Z,,Relocation
003U0000013FRnR,;9771,9771,1,1961,51,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,1/31/14,RC Program Assistance,Assistance/Support,1.5,2013-12-11T00:00:00Z,,Relocation
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,1,2013-02-26T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.5,2013-02-20T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,1.5,2014-03-17T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,1.5,2014-03-10T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,Movie Night Host,Leader/Host,3,2013-05-14T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,2.5,2013-05-13T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2012-11-14T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,1,2012-11-02T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,3.5,2012-11-19T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.75,2012-11-19T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,1.5,2012-11-16T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,1,2013-04-30T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,Event Assistance,Assistance/Support,1,2014-03-04T00:00:00Z,Tier 2,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.5,2014-09-17T00:00:00Z,,
003U0000013FPHg,9846,9846,1,1956,56,2012-03-01T00:00:00Z,true,2015-03-01T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.5,2014-09-03T00:00:00Z,,
003U0000013FRnY,9886,9886,1,1989,22,2012-04-13T00:00:00Z,true,2015-04-13T00:00:00Z,true,true,2012,,Resident Planning Committee,Meeting/Committee,1,2014-09-19T00:00:00Z,,
003U0000013FRnY,9886,9886,1,1989,22,2012-04-13T00:00:00Z,true,2015-04-13T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,3,2013-09-18T00:00:00Z,,
003U0000013FRnY,9886,9886,1,1989,22,2012-04-13T00:00:00Z,true,2015-04-13T00:00:00Z,true,true,2012,,Clerical Assistance,Assistance/Support,3,2013-09-30T00:00:00Z,,
003U0000013FRnY,9886,9886,1,1989,22,2012-04-13T00:00:00Z,true,2015-04-13T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.5,2012-09-19T00:00:00Z,,
003U0000013FRnY,9886,9886,1,1989,22,2012-04-13T00:00:00Z,true,2015-04-13T00:00:00Z,true,true,2012,,Resident Committee Meetings,Meeting/Committee,1,2015-03-20T00:00:00Z,,
003U0000018I4sH,;9889,9889,1,1950,61,2012-04-01T00:00:00Z,true,2015-04-01T00:00:00Z,true,true,2012,1/31/15,RC Program Assistance,Assistance/Support,2.5,2014-08-14T00:00:00Z,,Moved to Project-Based Housing or Received Tenant-Based Subsidy
003U0000013FSkt,9939,9939,1,1966,46,2012-05-15T00:00:00Z,true,2015-05-15T00:00:00Z,true,true,2012,2/1/16,RC Program Assistance,Assistance/Support,0.75,2013-11-15T00:00:00Z,,Desired Amenities
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.33,2014-06-24T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2014-06-30T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,2,2014-06-25T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,2,2014-06-27T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.75,2014-06-23T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,1,2014-06-18T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,1,2014-06-04T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,2,2014-06-06T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Floor Monitor,Leader/Host,1,2014-06-05T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,2,2014-06-20T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Event Host,Leader/Host,3,2014-06-13T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,2,2014-06-09T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Help Shelf,Assistance/Support,0.75,2014-08-11T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2014-08-06T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2014-08-02T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Event Host,Leader/Host,3,2014-06-27T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Event Host,Leader/Host,2,2013-02-22T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Event Host,Leader/Host,4.5,2013-02-16T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Event Host,Leader/Host,4,2013-02-23T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Event Host,Leader/Host,0.5,2013-02-01T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Help Shelf,Assistance/Support,0.75,2014-05-30T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Event Host,Leader/Host,3,2014-05-30T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,Resident Planning Committee,Meeting/Committee,0.25,2014-05-28T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2012-08-30T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2012-08-29T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.5,2012-08-24T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2012-08-01T00:00:00Z,,
003U0000013FQuM,10104,10104,1,1974,37,2012-04-15T00:00:00Z,true,2015-04-15T00:00:00Z,true,true,2012,,RC Program Assistance,Assistance/Support,0.25,2013-03-27T00:00:00Z,,
